Chr Gene nSNPs nSims Start Stop Test Pvalue Top.0.1.pvalue Best.SNP SNP.pvalue
16 GNAO1 247 1000 54782751 54948857 243.251518085005 0.422 0.118 rs12930151 0.00410900000000002
16 GNG13 62 1000 788041 790734 34.424134426035 0.844 0.665 rs3765265 0.0675099999999996
16 GNPTG 92 1000 1341932 1353353 122.299248693015 0.215 0.161 rs8052688 0.0256399999999998
16 GOT2 122 1000 57298535 57325747 121.565626665724 0.436 0.173 rs4784966 0.02363
16 GP2 125 1000 20229311 20246336 90.3547713420913 0.629 0.44 rs7188098 0.02852
16 GPR114 146 1000 56134101 56168601 98.5573750566417 0.732 0.328 rs11864795 0.00465800000000001
16 GPR139 138 1000 19950543 19992601 117.478459115761 0.512 0.255 rs1902815 0.00113899999999997
16 GPR56 206 1000 56211458 56256445 200.892069421512 0.483 0.127 rs7499679 0.00298799999999999
16 GPR97 155 1e+05 56259671 56280791 210.781761491602 0.16013 0.07186 rs7499679 0.00298799999999999
16 GPRC5B 76 1e+06 19777793 19803652 434.858078672381 0.000686 0.00077 rs7195332 0.000101200000000001
16 GPT2 36 1000 45475808 45522699 31.0136702466291 0.423 0.187 rs2034598 0.0798100000000003
16 GRIN2A 895 1e+05 9762922 10184112 1246.79660552363 0.19323 0.10539 rs12448926 0.00397000000000001
16 GSG1L 336 1000 27706350 27982331 274.828051790122 0.782 0.526 rs1149425 0.00335199999999999
16 GSPT1 87 1000 11869485 11918020 56.5949697035901 0.641 0.177 rs458266 0.0166299999999999
16 GTF3C1 117 1e+05 27379434 27468752 179.446779045174 0.17436 0.09887 rs4787963 0.00771999999999997
16 HAGH 176 1000 1799104 1817196 80.4479043286936 0.718 0.361 rs1028590 0.0589199999999998
16 HAGHL 59 1e+05 716958 719716 109.313986570247 0.08262 0.06055 rs4984683 0.00414200000000002
16 HAS3 38 1e+05 67697660 67710120 97.2940075130099 0.03619 0.01541 rs3815821 0.002866
16 HBA1 40 1e+05 166678 167520 81.5899818744628 0.06661 0.0655 rs12923613 0.00579700000000002
16 HBA2 37 1e+05 162845 163709 68.4869053878216 0.09249 0.06357 rs12923613 0.00579700000000002
16 HBM 38 1e+05 155972 156767 68.4246464627974 0.092 0.06593 rs12923613 0.00579700000000002
16 HBQ1 41 1e+05 170334 171178 89.7231765014456 0.05042 0.05309 rs12923613 0.00579700000000002
16 HBZ 43 1e+05 142853 144504 62.1895338123331 0.16626 0.0744 rs12923613 0.00579700000000002
16 HCFC1R1 67 1000 3012626 3014288 41.9720867835165 0.719 0.596 rs2360168 0.117199999999999
16 HEATR3 71 1000 48657381 48696876 62.7615123775485 0.428 0.209 rs4640178 0.0502699999999999
16 HERPUD1 160 1000 55523248 55535294 162.586780289436 0.45 0.141 rs289719 0.00337599999999999
16 HIRIP3 65 1e+05 29911816 29914888 295.280025938207 0.01191 0.01117 rs7190269 0.00100200000000002
16 HMOX2 92 1000 4464719 4500349 25.0474558098923 0.883 0.469 rs11645060 0.0737599999999999
16 HN1L 66 1000 1668278 1692074 45.0948022059029 0.54 0.228 rs761053 0.0262199999999999
16 HP 94 1e+05 70646008 70652456 201.147860119169 0.07531 0.02723 rs8062895 0.00135399999999998
16 HPR 107 1e+05 70654625 70668646 209.217438717654 0.0967 0.03756 rs8062895 0.00135399999999998
16 HS3ST2 233 1000 22733360 22835160 275.993816751555 0.323 0.197 rs6497608 0.00698499999999996
16 HS3ST4 602 1000 25610847 26056510 620.571651856477 0.525 0.132 rs4238935 0.00476899999999999
16 HS3ST6 92 1000 1901465 1908232 70.332759850355 0.467 0.304 rs758194 0.0497999999999998
16 HSBP1 245 1000 82399093 82404095 247.680009495692 0.461 0.379 rs12596444 0.0482600000000001
16 HSD11B2 44 1000 66022536 66028955 31.2927162128067 0.526 0.24 rs1471142 0.00532999999999999
16 HSD17B2 182 1000 80626363 80689638 128.127296227221 0.662 0.45 rs10514528 0.0281000000000001
16 HSD3B7 40 1e+05 30904032 30907972 259.876846649173 0.00442 0.00327 rs17855121 0.000809099999999994
16 HSDL1 183 1000 82713388 82736265 65.8381172099623 0.974 0.846 rs1049884 0.1382
16 HSF4 35 1000 65754857 65761349 16.6886531384016 0.772 0.517 rs35449178 0.1319
16 HSPC105 70 1000 80588751 80602594 43.6899888958138 0.748 0.515 rs7205376 0.0883600000000002
16 HYDIN 102 1e+05 69398789 69822070 291.120060232873 0.02168 0.02818 rs2883938 0.007884
16 IFT140 162 1000 1500430 1597301 155.424816718478 0.438 0.25 rs2066937 0.04818
16 IGFALS 113 1000 1780419 1783710 78.7870449815728 0.56 0.371 rs1028590 0.0589199999999998
16 IGSF6 39 1000 21560106 21571473 51.113592031632 0.217 0.104 rs215891 0.01795
16 IL17C 92 1e+05 87232501 87234383 137.592409018477 0.1323 0.05583 rs7203305 0.00496499999999999
16 IL21R 148 1000 27321223 27369616 165.668006708613 0.36 0.222 rs4787963 0.00771999999999997
16 IL27 29 1e+05 28418183 28425656 37.612625649081 0.24653 0.03766 rs1074629 0.01203
16 IL32 79 1000 3055313 3059669 74.6366808664129 0.426 0.321 rs2037984 0.0382399999999998
16 IL34 76 1e+06 69237968 69252085 481.026206571122 0.000286 4.6e-05 rs12597717 9.85199999999984e-06
16 IL4R 121 1000 27232751 27283600 57.3975078326329 0.939 0.803 rs179767 0.1004
16 IQCK 135 1e+05 19635278 19776360 825.7667228819 0.00079 0.0011 rs9941245 0.000188600000000002
16 IRF8 277 1000 84490274 84513712 230.837618333184 0.647 0.269 rs878454 0.01269
16 IRX3 121 1000 52874712 52877879 59.5814451528075 0.936 0.469 rs3751723 0.02327
16 IRX5 40 1000 53522611 53525896 30.8122810892971 0.508 0.219 rs11076060 0.0166200000000001
16 IRX6 176 1000 53915971 53922173 56.740959091002 0.975 0.829 rs360774 0.1017
16 ITFG1 103 1e+05 45746798 46052516 124.22146685894 0.26696 0.0338 rs12928230 0.01002
16 ITFG3 81 1e+05 224834 256120 193.575542483994 0.02361 0.02269 rs11644916 0.00664300000000002
16 ITGAD 66 1e+05 31312133 31345327 128.369830316649 0.06994 0.03074 rs11150614 0.00485000000000001
16 ITGAL 61 1e+05 30391483 30442007 94.5592992293438 0.11167 0.0386 rs36063822 0.003393
16 ITGAM 90 1e+05 31178788 31251714 379.941255317819 0.00392 0.00782 rs11645526 0.00133699999999998
16 ITGAX 78 1e+05 31274009 31301819 203.778479878356 0.02302 0.01905 rs4077810 0.00445899999999999
16 JMJD5 99 1000 27122316 27140544 81.4340300462462 0.611 0.205 rs4468629 0.0148299999999999
16 JPH3 232 1000 86193999 86289262 206.936361957417 0.595 0.251 rs3812970 0.00706199999999998
16 KARS 92 1000 74219122 74239086 154.550879511488 0.153 0.113 rs4888440 0.0211599999999999
16 KATNB1 114 1000 56327160 56348663 100.883125827854 0.491 0.222 rs2923137 0.0311099999999998
16 KCNG4 290 1000 82813323 82830857 183.317978741504 0.93 0.498 rs7190918 0.01349
16 KCTD13 44 1e+05 29825161 29845046 131.10200554 0.03641 0.05501 rs4787484 0.0163799999999999
16 KCTD19 54 1000 65880893 65918162 31.2028897376712 0.638 0.446 rs785029 0.0697200000000001
16 KCTD5 56 1000 2672498 2699032 45.5538569950355 0.473 0.272 rs11645410 0.0454999999999999
16 KIAA0174 86 1e+05 70486946 70520407 169.406567334121 0.09987 0.04481 rs4788578 0.01057
16 KIAA0182 94 1000 84204424 84267313 55.6790215598501 0.663 0.308 rs871290 0.03176
16 KIAA0430 56 1e+05 15595744 15644510 71.5235563096517 0.23146 0.07357 rs9930648 0.0135000000000001
16 KIAA0513 200 1000 83618910 83685329 214.352917147419 0.392 0.121 rs3751753 0.001188
16 KIAA0556 189 1000 27468968 27699193 155.888944287815 0.447 0.285 rs1149425 0.00335199999999999
16 KIAA1576 539 1e+05 76379983 76571502 899.250697549103 0.06243 0.00838 rs4887926 0.001188
16 KIAA1609 373 1e+05 83068609 83095794 469.283725563542 0.25726 0.03285 rs16974049 0.00199699999999999
16 KIFC3 123 1000 56349629 56393940 107.676785110941 0.526 0.234 rs2923137 0.0311099999999998
16 KLHDC4 142 1000 86298918 86357043 105.908723669353 0.619 0.289 rs3812970 0.00706199999999998
16 KLHL36 135 1e+05 83239631 83253417 231.184491458209 0.08367 0.04831 rs8055398 0.00234
16 Klkbl4 101 1e+05 56871401 56886452 166.57676005506 0.13612 0.06347 rs2303228 0.00473799999999999
16 KREMEN2 80 1000 2954217 2958382 62.1656591171715 0.554 0.41 rs2074358 0.0728200000000001
16 LAT 36 1000 28903647 28909605 39.8220803592738 0.359 0.241 rs8047616 0.03253
16 LCAT 28 1000 66531287 66535516 14.600453103778 0.696 0.314 rs34298659 0.0770799999999997
16 LCMT1 100 1000 25030547 25097052 50.3512165337309 0.819 0.552 rs962974 0.09747
16 LDHD 72 1000 73703258 73708166 50.6041675961721 0.576 0.255 rs7195303 0.0576700000000001
16 LITAF 96 1000 11549356 11587730 50.1709139061031 0.921 0.653 rs7189692 0.0415799999999999
16 LMF1 158 1000 843634 960985 94.801381322732 0.815 0.454 rs12933152 0.02415
16 LOC100130958 160 1e+05 75790849 75804477 278.104796590782 0.093 0.03815 rs9922281 0.003273
16 LOC124220 47 1000 2820173 2822286 29.5574156554631 0.676 0.401 rs17659759 0.0811999999999999
16 LOC146325 60 1e+05 550422 555530 114.072764774701 0.10035 0.03533 rs7763 0.00308400000000002
16 LOC162073 65 1000 19032782 19040453 70.304124572868 0.338 0.2 rs4531717 0.01683
16 LOC283867 346 1e+05 63875902 64167704 401.792859631514 0.29759 0.08806 rs8055646 0.007755
16 LOC283871 49 1e+05 2201603 2204823 87.7884340831655 0.11856 0.05599 rs8062006 0.00807300000000001
16 LOC283902 66 1000 71684024 71685173 27.8126491692335 0.943 0.701 rs1080481 0.0997299999999998
16 LOC283951 78 1000 1409944 1419346 28.1900983623086 0.957 0.754 rs941439 0.1115
16 LOC339123 64 1e+05 671667 674440 159.555925342944 0.0523 0.03308 rs1139897 0.001958
16 LOC348174-1 39 1e+05 68542310 68555390 109.080759266065 0.04614 0.02101 rs2270843 0.003285
16 LOC348174-2 55 1000 73000029 73013150 81.794845437658 0.201 0.102 rs11641003 0.0158400000000001
16 LOC388199 58 1000 795443 803862 31.5399505212673 0.844 0.662 rs3765265 0.0675099999999996
16 LOC390667 92 1000 1475940 1478469 68.7478986835629 0.697 0.339 rs2066937 0.04818
16 LOC390688-1 1 1000 28332524 28333958 0.75913294995196 0.395 0.395 rs149299 0.3836
16 LOC390748 82 1000 87455534 87460515 51.7391591848091 0.633 0.387 rs555812 0.01937
16 LOC440348 24 1000 72969372 72983513 27.4239205145735 0.325 0.12 rs11641003 0.0158400000000001
16 LOC440350-1 16 1000 28262354 28275423 20.9720895089256 0.257 0.215 rs9889107 0.0655300000000004
16 LOC440350-2 15 1e+05 28376192 28389260 17.0956522478013 0.29348 0.04777 rs153107 0.02755
16 LOC440350-3 11 1000 28563411 28576505 8.66311440242258 0.338 0.168 rs12445519 0.0827099999999994
16 LOC440350-4 3 1000 28677525 28690630 4.91307268240155 0.204 0.169 rs28472312 0.1478
16 LOC497190 55 1e+05 73000029 73012869 81.794845437658 0.19126 0.08423 rs11641003 0.0158400000000001
16 LOC646174 58 1e+05 3483484 3485422 120.207926710282 0.06696 0.06283 rs6501176 0.01077
16 LOC653319 42 1000 65767005 65775384 21.1667716623495 0.745 0.508 rs35449178 0.1319
16 LOC81691 89 1000 20725333 20768488 150.607338738539 0.17 0.106 rs6654 0.03199
16 LOC90835 10 1e+05 30676252 30681043 23.9770893143868 0.06523 0.04188 rs4889490 0.03553
16 LONP2 113 1000 46835711 46944908 41.9249561065303 0.657 0.227 rs16945930 0.00416
16 LPCAT2 204 1e+05 54100454 54174652 172.907360999381 0.46808 0.0708 rs11861745 0.005348
16 LRRC29 46 1000 65798542 65818402 23.3058352398231 0.691 0.53 rs9931407 0.2048
16 LRRC36 68 1000 65918247 65976602 34.0490411409549 0.692 0.457 rs785029 0.0697200000000001
16 LRRC50 208 1000 82736365 82769025 115.22312808334 0.901 0.635 rs13336576 0.02451
16 LUC7L 63 1e+05 178970 219450 117.149020288852 0.08135 0.06009 rs12923613 0.00579700000000002
16 LYPLA3 52 1000 66836747 66852462 14.5070547640626 0.888 0.607 rs4783616 0.2697
16 LYRM1 82 1e+05 20819057 20843834 188.205543784897 0.05143 0.00915 rs3115435 0.000218900000000005
16 MAF 180 1000 78185731 78192112 143.559644105222 0.738 0.39 rs11150175 0.00948200000000004
16 Magmas 59 1000 4330252 4341301 36.0903139254719 0.707 0.244 rs17694688 0.00616200000000001
16 MAP1LC3B 68 1e+05 85983319 85995881 87.2331877148115 0.2231 0.09253 rs10431963 0.0150500000000001
16 MAPK3 36 1e+05 30032926 30042131 83.6946784518138 0.05255 0.01125 rs9783783 0.002453
16 MAPK8IP3 125 1000 1696221 1760319 98.402485348851 0.532 0.317 rs761053 0.0262199999999999
16 MARVELD3 81 1e+05 70217570 70233369 225.964900777634 0.03949 0.05536 rs9940217 0.01767
16 MAZ 22 1000 29725355 29730005 17.4588901512325 0.395 0.33 rs13332078 0.230799999999999
16 MBTPS1 256 1000 82644869 82708018 160.298128254182 0.843 0.561 rs3785011 0.0195100000000001
16 MC1R 77 1000 88511787 88514886 69.300164324868 0.393 0.171 rs4785606 0.02205
16 MEFV 77 1000 3232028 3246628 64.3819397242413 0.472 0.182 rs548927 0.01133
16 METRN 67 1e+05 705173 707481 125.721250904683 0.08004 0.04091 rs1139897 0.001958
16 METTL9 41 1000 21518356 21576293 51.1530647908158 0.284 0.127 rs215891 0.01795
16 MGC16385 69 1000 88563701 88566443 94.6406870003524 0.178 0.131 rs4785606 0.02205
16 MGC34761 5 1e+05 68765428 68778299 26.1288558488688 0.00305 0.01164 rs4985404 0.00874199999999997
16 MGC45438 82 1000 5034123 5056112 111.35392137427 0.207 0.117 rs9673733 0.021
16 MGC4655 38 1000 65739505 65742403 18.3927939606132 0.767 0.505 rs35449178 0.1319
16 MGRN1 97 1e+05 4614853 4680974 192.072480498336 0.07885 0.08064 rs4786532 0.00763899999999997
16 MKL2 229 1e+05 14072696 14268131 456.540554760803 0.09217 0.01348 rs246174 0.000674399999999986
16 MLKL 93 1e+05 73263261 73292290 130.163411016031 0.18268 0.0327 rs241368 0.00137299999999998
16 MLYCD 158 1000 82490230 82507288 182.338992664476 0.337 0.298 rs3743625 0.0360100000000001
16 MMP15 69 1000 56616782 56638305 103.571122707235 0.139 0.137 rs12600304 0.01145
16 MMP2 229 1e+05 54070581 54098087 433.37724886084 0.04438 0.01819 rs1420228 0.001167
16 MMP25 78 1000 3036682 3050725 74.2220418885824 0.438 0.372 rs2037984 0.0382399999999998
16 MON1B 168 1e+05 75782336 75791044 331.220760522475 0.05734 0.02513 rs13338706 0.00112000000000001
16 MPFL 71 1000 759428 772927 49.5357474021296 0.705 0.473 rs12443803 0.0473900000000003
16 MPG 50 1000 67017 75843 13.1756822797326 0.98 0.75 rs216606 0.1638
16 MPHOSPH6 250 1000 80739267 80761330 211.175253407424 0.529 0.303 rs10514528 0.0281000000000001
16 MPV17L 36 1000 15397111 15411044 44.4508011356735 0.272 0.143 rs153799 0.00898999999999998
16 MRPL28 62 1e+05 357396 360541 182.36634869122 0.01557 0.01248 rs11645554 0.003642
16 MRPS34 91 1000 1761896 1763141 76.6418625569905 0.494 0.332 rs1028590 0.0589199999999998
16 MSLN 59 1000 751133 758866 44.2091326116436 0.607 0.375 rs12443803 0.0473900000000003
16 MT1A 109 1e+05 55230078 55231500 181.194657283812 0.07402 0.05865 rs4784706 0.00892099999999998
16 MT1B 115 1e+05 55243311 55244617 168.151912439411 0.13212 0.06767 rs4784706 0.00892099999999998
16 MT1E 107 1e+05 55217085 55218525 180.201124160974 0.0693 0.05719 rs4784706 0.00892099999999998
16 MT1F 116 1e+05 55249355 55250716 162.641105181494 0.16404 0.06976 rs4784706 0.00892099999999998
16 MT1G 116 1e+05 55258153 55259478 151.47796030863 0.21073 0.07273 rs4784706 0.00892099999999998
16 MT1H 111 1e+05 55261226 55262542 141.524425109835 0.2266 0.06772 rs4784706 0.00892099999999998
16 MT1M 106 1e+05 55224034 55225399 171.859400027499 0.08319 0.05679 rs4784706 0.00892099999999998
16 MT1X 113 1e+05 55273882 55275609 141.300609968763 0.23855 0.06684 rs4784706 0.00892099999999998
16 MT2A 123 1e+05 55200011 55200894 185.251131369977 0.10546 0.06441 rs8052106 0.01404
16 MT3 131 1e+05 55180767 55182501 190.199966221167 0.12095 0.07937 rs8052106 0.01404
16 MT4 121 1e+05 55156461 55160370 168.161642503766 0.14783 0.07944 rs8052106 0.01404
16 MTHFSD 211 1000 85121282 85146342 193.200870361196 0.545 0.238 rs12445412 0.01005
16 MVD 106 1e+05 87245848 87256996 127.8627629083 0.24927 0.09938 rs3180279 0.01286
16 MVP 29 1e+05 29739287 29766842 42.7162741182995 0.20068 0.05285 rs4787484 0.0163799999999999
16 MYH11 217 1000 15704492 15858388 169.449826755911 0.669 0.488 rs7202597 0.04472
16 MYLK3 32 1000 45293694 45339722 15.1633107711384 0.646 0.117 rs8053204 0.0620100000000002
16 MYLPF 33 1e+05 30293623 30296811 90.0797372936406 0.06381 0.01873 rs4787644 0.00882700000000003
16 MYST1 43 1e+05 31036487 31050206 263.470002998572 0.00264 0.0031 rs889555 0.000814399999999985
16 N4BP1 111 1e+05 47130137 47201621 356.116326823596 0.04729 0.03658 rs6500402 0.01623
16 NAE1 68 1000 65394281 65422380 74.3357988216789 0.297 0.266 rs363175 0.1201
16 NAGPA 101 1e+05 5014845 5023937 171.091859035467 0.0902 0.06225 rs17633346 0.00105900000000002
16 NARFL 68 1e+05 719769 730998 114.467155947222 0.10906 0.0688 rs4984683 0.00414200000000002
16 NDE1 92 1000 15651604 15726491 79.7613921266913 0.445 0.239 rs877063 0.0189099999999999
16 NDRG4 125 1000 57055117 57105024 93.5833461655471 0.687 0.41 rs8057901 0.0458099999999999
16 NDUFAB1 75 1e+05 23499835 23515140 157.92829266463 0.08129 0.04111 rs249954 0.008039
16 NDUFB10 90 1000 1949517 1951977 98.9359150684905 0.307 0.195 rs9921461 0.0132600000000001
16 NECAB2 257 1000 82559737 82593880 251.473748778793 0.512 0.316 rs7193267 0.00299300000000001
16 NETO2 55 1e+05 45672942 45735409 93.9545943912314 0.15172 0.0171 rs6598791 0.00439500000000001
16 NFAT5 131 1e+05 68156497 68296054 292.619555879594 0.06006 0.03182 rs17296283 0.002062
16 NFATC2IP 43 1000 28869818 28885268 49.0142002440779 0.319 0.255 rs8047616 0.03253
16 NFATC3 86 1000 66676875 66818338 14.9995305732855 0.944 0.548 rs12598 0.235099999999999
16 NIP30 90 1000 55743878 55777477 53.1329237503309 0.81 0.661 rs4784779 0.0423899999999999
16 NIP7 50 1e+05 67931046 67934510 70.5846623243155 0.19161 0.01222 rs34415214 0.00256000000000001
16 NKD1 94 1000 49139741 49226142 76.0578592104292 0.5 0.261 rs16948599 0.00472099999999999
16 NLRC3 53 1e+05 3529036 3567393 98.6031012396527 0.09448 0.02868 rs9940099 0.00311199999999999
16 NLRC5 239 1e+05 55580910 55674937 278.306995122729 0.31483 0.04356 rs291042 0.00107600000000003
16 NME3 91 1000 1760321 1761711 75.9155758229426 0.462 0.321 rs1028590 0.0589199999999998
16 NME4 62 1e+05 387192 390755 248.937811510841 0.00332 0.00236 rs7196963 0.000339899999999995
16 NMRAL1 79 1000 4451695 4464897 21.6154623587672 0.875 0.428 rs11645060 0.0737599999999999
16 NOB1 53 1e+05 68333274 68346330 146.001996420155 0.03392 0.02875 rs12595869 0.00735699999999999
16 NOD2 79 1000 49288550 49324488 70.2350679923055 0.395 0.413 rs2066842 0.102600000000001
16 NOL3 37 1000 65765370 65767127 18.3620688750886 0.751 0.559 rs35449178 0.1319
16 NOMO3 23 1000 16233889 16296168 16.1773064993212 0.596 0.344 rs150466 0.0535600000000001
16 NOXO1 81 1000 1968918 1971441 80.4782210547207 0.403 0.15 rs9921461 0.0132600000000001
16 N-PAC 127 1e+05 4793204 4837304 375.996585720789 0.01993 0.02585 rs1049205 0.00281700000000001
16 NPIP 2 1000 14938800 14953432 2.56839194042004 0.288 0.117 rs4985167 0.115499999999999
16 NPW 78 1000 2009521 2010757 75.9985227868672 0.456 0.215 rs9921461 0.0132600000000001
16 NQO1 57 1e+05 68300804 68318034 157.026998065436 0.03212 0.01989 rs13336317 0.00248399999999999
16 NRN1L 28 1000 66476281 66477772 8.74805990852934 0.846 0.319 rs34298659 0.0770799999999997
16 NSMCE1 81 1000 27143815 27187614 88.0624277202532 0.34 0.17 rs4468629 0.0148299999999999
16 NTAN1 38 1000 15039215 15057334 25.5984653354401 0.603 0.472 rs4985167 0.115499999999999
16 NTHL1 65 1000 2029816 2037868 36.5529911102715 0.872 0.378 rs9921461 0.0132600000000001
16 NTN2L 12 1000 2461500 2464147 0.91616723527443 0.861 0.705 rs12923030 0.6031
16 NUBP1 96 1000 10745198 10770709 48.3125194905401 0.875 0.712 rs2541466 0.139200000000001
16 NUBP2 109 1000 1772933 1779193 80.3554041925561 0.538 0.363 rs1028590 0.0589199999999998
16 NUDT16L1 62 1e+05 4683716 4685846 124.319717431552 0.10362 0.05474 rs4786532 0.00763899999999997
16 NUDT21 54 1e+05 55020548 55042762 89.9323198339127 0.15289 0.06129 rs7185047 0.01986
16 NUDT7 243 1000 76313911 76333655 316.699018395872 0.219 0.147 rs9935755 0.00509
16 NUP93 168 1000 55321607 55436178 123.271883640926 0.685 0.3 rs13332276 0.01296
16 NUPR1 47 1e+05 28456162 28457996 64.5619134839923 0.22964 0.02803 rs13331691 0.006601
16 NUTF2 37 1000 66438319 66462720 16.6002036122609 0.761 0.302 rs34298659 0.0770799999999997
16 OGFOD1 62 1e+05 55042924 55068908 108.540129185225 0.13274 0.06316 rs8048568 0.0159
16 OR1F1 87 1000 3194247 3195186 94.3574543820285 0.333 0.108 rs548927 0.01133
16 OR2C1 91 1000 3345889 3346925 64.5224950728432 0.559 0.298 rs11646593 0.0287400000000002
16 ORAI3 45 1e+05 30867915 30873760 321.695441274389 0.00289 0.00221 rs17855121 0.000809099999999994
16 ORC6L 23 1e+05 45281058 45289807 12.7686356503793 0.56182 0.08733 rs8053204 0.0620100000000002
16 OSGIN1 206 1000 82540172 82557438 208.587184109059 0.44 0.289 rs7193267 0.00299300000000001
16 OTOA 52 1000 21597335 21679551 54.9220980029757 0.384 0.196 rs215891 0.01795
16 PALB2 102 1e+05 23521983 23560179 165.937405279726 0.15242 0.06698 rs249954 0.008039
